rsp_mean,rsp_variance,rsp_skewness,rsp_kurtosis,rsp_cv,rsp_q025,rsp_q25,rsp_q50,rsp_q75,rsp_q975,rsp_q005,rsp_q995,rsp_iqr,rsp_entropy,rsp_auc,rsp_respiration_rate,ecg_mean,ecg_variance,ecg_skewness,ecg_kurtosis,ecg_cv,ecg_q025,ecg_q25,ecg_q50,ecg_q75,ecg_q975,ecg_q005,ecg_q995,ecg_iqr,ecg_entropy,ecg_auc,gsr_mean,gsr_variance,gsr_skewness,gsr_kurtosis,gsr_cv,gsr_q025,gsr_q25,gsr_q50,gsr_q75,gsr_q975,gsr_q005,gsr_q995,gsr_iqr,gsr_entropy,gsr_auc,gsr_avg_slope,gsr_drop_score,0
2.0770423110711103,0.608533642519383,0.29224658254720526,-1.3658931455173042,0.37557523957004413,0.997922522832852,1.4285913907216026,1.8371651867730114,2.9794813100955926,3.2717291561259483,0.9912240586679706,3.274802944336799,1.55088991937399,3.5329502873129233,2656.175767608448,12.29562271194078,-2.3395119379511855,79692.77176644892,-0.02110822559174337,-1.6520031120899585,-120.66580107660442,-443.8082653436392,-280.6431693715209,-82.2168533936286,261.6367834610062,414.76137438848633,-544.3143925993376,446.0442435865704,542.2799528325271,0.08603165443476277,345649.0072859344,621.3117817414848,1.80902243741153,0.5781988544974975,-1.2231223483970053,0.0021647731250075838,619.8894848370397,620.1055654963034,620.7600014672892,622.5386167421445,623.6288519562416,619.8849954189217,623.6321872964614,2.4330512458411704,3.93784403769162,794657.0227044733,-0.002426711076770642,0,C
1.7947174781836552,0.29496881136169656,0.7615789328950082,0.17270753403627248,0.3026160490073137,0.997922522832852,1.4285913907216026,1.7712031837479705,1.8446109554331716,3.04815062256529,0.9912240586679706,3.1241995114116072,0.416019564711569,1.8306777377256673,2294.8329349965597,15.946314205759194,0.0204290367270346,80446.20295816628,-0.017152106853144566,-1.6247757779701286,13883.689294723014,-443.8082653436392,-281.813939243881,-74.61707313799855,259.01491002898865,425.12454049444875,-544.3143925993376,451.5072936521892,540.8288492728697,0.0869926938936125,345783.04067710205,620.823825307229,0.6805324606765094,0.8265670721869964,-0.31045196552373255,0.0013287890703080004,619.8894848370397,620.1055654963034,620.6073300936554,621.3367012953361,622.7072085029141,619.8849954189217,622.8745325303786,1.2311357990326997,4.108110069782271,794032.201242407,-0.0009757874164020361,0,C
1.5359643386617523,0.08790012253707905,-0.533691376364141,-1.0478603926840755,0.19302502069766148,0.992346701922968,1.301758802342515,1.6159953076355684,1.8003124126113417,1.8956867100805426,0.925064097136036,2.0258382276787934,0.4985536102688266,-0.07602806146770114,1964.5619605279185,14.173708439084605,-3.183343841033119,78517.20771833176,-0.014492613091599167,-1.6984192135851621,-88.02354860887475,-400.631163280355,-281.77514008266104,-74.61707313799855,258.86777514426564,407.24080838285056,-542.1012423734063,443.5100397003752,540.6429152269267,0.08559319498392785,345515.4043291119,620.8812484295818,0.8552533536075371,0.9881832007789879,0.034818585164194005,0.0014894943124438831,619.8894848370397,620.1055654963034,620.6073300936554,621.3367012953361,623.1456902516444,619.8849954189217,623.3723224687147,1.2311357990326997,3.883916564425455,794105.6043543187,0.0016108118772012806,0,C
1.3218241935745696,0.29924496620494984,-0.9687270049673747,-0.2632265855868181,0.4138469227179728,0.06515735174873365,1.003956137442298,1.5189371922652675,1.7755987676600775,1.8436351389979517,0.001924708474393205,1.8452608830157342,0.7716426302177795,1.7393101984087944,1691.4995231059515,13.413217428173194,-2.0868352845561065,78481.04821895453,-0.015666082312098987,-1.6974042737782982,-134.24379664776222,-400.631163280355,-276.45604237596183,-74.61707313799855,262.8693797360967,407.24080838285056,-542.1012423734063,443.5100397003752,539.3254221120585,0.0852774117390204,345486.60557591787,621.5803426947909,2.7041345023195995,0.7066232177165086,-0.8774899682670023,0.0026455554773805274,619.8894848370397,620.1055654963034,621.0128256412086,622.8410871172866,624.9379282902571,619.8849954189217,625.138897741716,2.7355216209832633,3.736959997046882,795000.1097610437,0.00386383352179696,0,C
1.0256690116625704,0.6884785550249183,-0.5046407378727266,-1.4192321602295024,0.8089803525397601,-0.3668672399855674,0.15437710394492116,1.4482905728053925,1.7755987676600775,1.8436351389979517,-0.37365144112355103,1.8452608830157342,1.6212216637151564,2.429673845406202,1432.7484136391406,13.228325377662035,0.041327150535140335,77696.36881772039,-0.019576801540594956,-1.7190649104869495,6744.735124800882,-381.6762387130318,-270.4354572428196,-74.61707313799855,266.49425907112237,368.2743375517637,-542.1012423734063,440.6005506374866,536.929716313942,0.08508714473872352,344760.7214679564,622.8110100788739,4.905948260379119,0.3479872654917395,-1.2258819314045344,0.0035563557705863007,619.981050034704,620.6967383934006,622.3768970990247,624.7390126947575,626.8188865150611,619.9505067420394,627.0614131512725,4.042274301356997,3.7645210552400377,796574.5656710519,0.005609003317284218,0,C
0.6846887969055931,0.630725372956781,0.24596511046317912,-1.5562569525635548,1.1599170418260403,-0.3668672399855674,-0.03395050866636073,0.39442350128995696,1.5537011634094404,1.8373361962179986,-0.37365144112355103,1.8393835211569136,1.5876516720758012,3.9078275727590026,1016.2191413201296,12.425295146950914,4.109804249353862,75857.00076372155,0.00011625390234665611,-1.815824792577968,67.01572139274374,-341.1637945290986,-268.3919637371228,-37.2911711916036,268.92114512080997,367.5592756134405,-441.95564107477367,436.1621345490992,537.3131088579328,0.09158985431112451,343742.6248024289,624.3891730676594,6.601086864740448,0.14056442726140836,-1.2447536849004763,0.0041148343831228186,620.5803301196236,622.0046070231165,624.2287552176974,626.5748617446133,628.8248212986789,620.5252019179362,629.0051027834842,4.570254721496781,3.586235027381132,798593.3604423113,0.0066807018379099765,0,C
0.4542078480738458,0.33739806925035354,0.5133357902923501,-0.7120470977029769,1.2788413272650816,-0.3668672399855674,-0.03395050866636073,0.39442350128995696,0.7080516764730431,1.6065521369457627,-0.37365144112355103,1.6519328387645833,0.7420021851394039,4.144283439325643,721.1252624270136,12.432356888899161,-2.3536864128845583,75363.16650757082,-0.0019830862457390825,-1.8374629128321593,-116.63555723703118,-349.6814216713717,-269.7856396589834,-44.976894580587505,266.69446515070723,360.4655847118483,-441.95564107477367,386.04302487835,536.4801048096906,0.09400926763366246,343614.1960285258,626.2307482429308,7.812174443618479,0.09534074637373208,-1.1657083706473517,0.0044632537476230584,621.8508999037929,623.842782756544,626.1664372752314,628.5941164334192,630.9761170337609,621.7154628224284,631.2231422761274,4.75133367687522,3.3833783419791383,800948.8822515814,0.00750313917064954,0,C
0.3078631626557333,0.14145403484288505,-0.3742209886291764,-1.2866007039914118,1.2216588440723788,-0.3668672399855674,-0.03395050866636073,0.39442350128995696,0.6863597212434582,0.7457716843230351,-0.37365144112355103,0.8401724283983656,0.720310229909819,0.30358602757996966,534.3509961565353,12.491340940002633,0.700412530839537,76107.12460294012,-0.0014607176890313902,-1.7974526094632886,393.8753025770605,-351.2443992147844,-266.05558582945525,-42.67230606167325,270.4554960252433,367.32583450963244,-449.50828864295903,433.3118207773513,536.5110818546985,0.09495176302502187,343318.0932575197,628.167453000993,8.136589581419576,0.03400008919640509,-1.2735722700090828,0.004540940113576356,623.6576919837872,625.6565672533775,628.0397760119348,630.7146351917229,632.7372203071546,623.4808880561974,632.8243738004941,5.058067938345403,3.4213326084850433,803426.203316089,0.007357158887789887,0,C
0.22294743815245693,0.15585878633992226,-0.045051200861884154,-1.5223494008228182,1.7707740899360582,-0.3713144449871978,-0.14521823554825478,0.2151826304056804,0.6569691830753286,0.7435482789334311,-0.38634162959672275,0.7458046928531641,0.8021874186235833,-0.09429406292000131,490.05096422357224,12.02515750696223,-0.9278835489221468,76707.57522544445,-0.00436048421509191,-1.7787346801435366,-298.4871590227735,-362.18360594008783,-265.9996631840846,-42.67230606167325,271.1740206216408,367.32583450963244,-449.50828864295903,433.3118207773513,537.1736838057254,0.09555465263369196,343816.2626482325,630.0121189174536,7.3730410908618955,-0.15587399264435883,-1.3197018379397534,0.004309971749602063,625.4841981601714,627.5272512129889,630.3362496150812,632.525431207205,633.9584715634128,625.271562962031,634.0765126897411,4.998179994216116,3.5084397653169246,805785.8533880656,0.006957500964382818,0,C
0.13884905290882468,0.26397999255890503,-0.46369248256293977,-1.038277445955971,3.7003481284123705,-0.8647488410844827,-0.25385213655188965,0.2151826304056804,0.6569691830753286,0.7435482789334311,-0.9775066462439833,0.7458046928531641,0.9108213196272182,2.985605467042899,597.2893321798839,12.272882826863444,-4.17051092369639,77667.47048615,-0.011441771368719296,-1.7427888363871331,-66.82366904089471,-363.2200457766097,-273.6542392053195,-64.99569073212153,266.7260429289674,366.3395211232295,-540.2731317502996,433.3118207773513,540.380282134287,0.09078895796832845,345270.46549175633,631.6928873723098,5.626544334405937,-0.3850885922089863,-1.135003009246178,0.0037550427501715582,627.3051948171288,629.6905233252652,632.212125601438,633.8242802895589,634.8824490099711,627.1674094742498,635.0417332699836,4.133756964293752,3.6752000719755924,807935.7946315892,0.006222544037352258,0,C
-0.056167415895300235,0.4389883010269962,-0.15751543982088648,-1.514214106462847,-11.796197347668214,-1.125137686755855,-0.6541812122209137,-0.0394982075874209,0.6569691830753286,0.7435482789334311,-1.1345798709184265,0.7458046928531641,1.3111503952962424,2.9701466218386425,777.5487048145608,12.725589639161479,2.1429792008873254,78507.93248112006,-0.012669086250712246,-1.7268512635781312,130.7491319413713,-359.32440972196616,-268.5925554774443,-64.99569073212153,272.88023674160297,387.2116141490674,-540.2731317502996,434.384911993382,541.4727922190473,0.08978346122777366,346224.69796961115,633.1826473241968,3.6253555842018144,-0.4472769936665498,-0.9228957291359574,0.0030070891285614424,629.3679831068571,631.6766746453407,633.4978552420478,634.7297372066595,635.7809507622502,629.1135857534405,635.8626758325148,3.053062561318825,3.9091365482414786,809841.3201304022,0.005327946479625034,0,C
-0.23152615500087675,0.32942063060538546,0.2886539151759758,-0.970612604315412,-2.478993212630042,-1.125137686755855,-0.6955681367291499,-0.28753028138892056,0.14264508835297077,0.7435482789334311,-1.1345798709184265,0.7458046928531641,0.8382132250821206,4.121089848486034,682.1901581984677,12.098060768012127,0.7887551254012483,80014.33892869069,-0.04672391677610575,-1.6268007169544116,358.62595387799973,-363.31739210209236,-266.98395005417024,-84.5454467584702,276.42790598042336,381.60387901850726,-566.199746316818,434.384911993382,543.4118560345936,0.07006669636802548,349050.0737890683,633.7481865578873,8.99154700863707,-3.4960379119664524,15.089086140374505,0.0047315178185139105,622.4868965298214,632.8654380561865,634.3066382881841,635.4882619638895,636.6114007218611,617.2474917792141,637.4974429097821,2.6228239077030366,1.4557641784321558,810573.4395260666,-0.011011505956106895,43,C
-0.39080192348047826,0.15066946760115968,-0.26521857428407153,-0.7636582335842417,-0.9932439633917123,-1.125137686755855,-0.6955681367291499,-0.33097886250479414,-0.09785309139012047,0.29414023176012105,-1.1345798709184265,0.4062859574451435,0.5977150453390294,3.1302718203935003,559.6131851720008,13.617606450284676,3.8068945598147876,80561.4988220817,-0.044549323616763246,-1.660496783121369,74.55777181764034,-331.50680136957163,-271.2448075248603,-106.22706073055116,277.31706785314753,376.74598823682504,-566.199746316818,441.2219384869715,548.5618753780078,0.06866966539050744,352103.25755140476,631.0980492976769,45.701803634216446,-1.2022019643456696,-0.41701937447642123,0.010711981949657333,618.0811214759252,632.8654380561865,634.3066382881841,635.4882619638895,636.6114007218611,617.22435196841,637.4974429097821,2.6228239077030366,1.5604585771966888,807179.3842511477,-0.010516648186487848,43,C
-0.3907828177507845,0.1886689494234264,0.5666753900906221,0.9211048453844137,-1.1115135350039747,-1.125137686755855,-0.6955681367291499,-0.407050239315046,-0.134765827435251,0.7162262808969658,-1.1345798709184265,1.062463849933916,0.5608023092938988,2.9226023026513905,617.1033383574025,17.04945717238571,3.705682972892447,83306.18817936497,-0.013575241300974986,-1.520848192390427,77.88796723596033,-372.3375460711805,-270.29080530980315,-69.95845413250555,280.5817668923893,381.2125791598069,-566.199746316818,443.61298143034975,550.8725722021925,0.05462128548414743,355044.1504144703,628.8807013323296,61.45510763944085,-0.4029946358881691,-1.7637677904846853,0.012465529311337983,618.0811214759252,619.4134753541073,634.3707895586476,635.5484725469736,637.1328811020541,617.22435196841,637.5476224806489,16.134997192866308,1.614705197787991,804331.4388096677,0.0027299488985010967,43,C
-0.14471547427943326,0.3011817452396308,0.08749033674785237,-0.6309314454162274,-3.792270873794562,-1.125137686755855,-0.48152908924559124,-0.19276160072898524,0.24820297759985555,0.809691298265303,-1.1345798709184265,1.062463849933916,0.7297320668454468,4.193631483328884,595.4119458329703,20.18595589994574,2.890018664211727,81816.89744678502,-0.002187367528900718,-1.5710798708469729,98.97393923673609,-355.2061136888265,-274.55695169446204,-25.802662004150505,279.80681423486016,372.2271124504064,-499.1734657714359,443.61298143034975,554.3637659293222,0.05418109108323629,354077.9112022391,629.3383952124516,67.48990051061762,-0.40107475702295836,-1.7724737123143823,0.013053746230533549,618.0811214759252,619.4134753541073,635.4099523468058,636.0649252546241,637.3397839523707,617.22435196841,637.5668193274831,16.65144990051681,1.555444524299977,804916.9675206285,0.0017073647630142575,43,C
0.14128365690063688,0.20720335405819124,0.09840645986305072,-1.1434746077090576,3.2218585026877897,-0.5191011729384436,-0.23865928220518776,0.08486754159407794,0.5791672125218104,0.8375625672514327,-0.8525990798948034,1.062463849933916,0.8178264947269981,3.7015588694465364,512.4688383082437,13.561144511685331,-0.5415215642333362,81446.81109991511,-0.0007997817179095979,-1.5696806111234938,-527.0129498481755,-356.2259494364742,-277.98230967901554,-33.123512701776804,274.2612399398541,367.65878805029337,-499.1734657714359,442.48565098090046,552.2435496188696,0.054078928999490836,353250.8053328956,629.8200286768052,74.38213170498925,-0.38999522953245946,-1.7758986141142177,0.013693606472212112,618.0811214759252,619.4134753541073,635.9105265630631,637.1522418465803,638.3546222227948,617.22435196841,638.4974506781034,17.73876649247302,1.5384018380019149,805532.4341974119,0.002072275532854707,43,C
0.13909868663432476,0.20725885602439326,0.14106274270985886,-1.2618511751616668,3.272905899588592,-0.5412716266748561,-0.24782443566821183,0.0664304745717148,0.5791672125218104,0.8375625672514327,-0.6407566641229286,1.062463849933916,0.8269916481900221,3.9361055833461736,513.3613169091736,12.940804767572274,-0.8524286465557619,80363.59241542363,0.025201356149633897,-1.6463930908445525,-332.56124324963264,-356.44450875011836,-279.31426650806407,-30.419809800883993,264.7608722575777,367.65878805029337,-499.3074201125188,442.48565098090046,544.0751387656418,0.06701132711257297,350956.2912352938,631.0327572668413,80.64042890882064,-0.5311224335795152,-1.6551713215778778,0.014230642555731957,618.5173286242629,619.479315862277,636.8865076519905,638.1861731793475,639.6207558865815,617.4864269572561,639.7800795971807,18.706857317070558,1.4435551263738027,807093.409822217,0.017670524664023277,0,C
-0.04105470636943411,0.4361673052560763,-0.2910187438694347,-1.1024447167722635,-16.086575578618106,-1.2608997228145882,-0.5124527732913687,-0.020687622930032352,0.5791672125218104,0.8375625672514327,-1.2720216903983954,1.062463849933916,1.0916199858131792,4.480052940621474,731.0205643440194,12.317526275444694,-2.1083981586929257,79204.75460086136,0.021214728913256726,-1.6458041560743926,-133.48209002722123,-356.6829764632931,-276.4717288996322,-30.419809800883993,264.64409971198836,366.7957095853548,-499.3074201125188,379.969025076588,541.1158286116206,0.06646831781355012,348634.74713886064,635.3595423902395,50.29449338896366,-1.643671097735001,0.9994377947884008,0.011161965144949599,619.3000493246909,636.7803052191778,637.8791372562675,639.4494018772741,641.0915714471156,618.4881196813724,641.2403538294261,2.6690966580963504,1.3565687463411034,812629.8791151703,0.017104617727511817,0,C
-0.13006463826429182,0.4657479256419285,-0.2048191931131868,-1.28530597782791,-5.2470623783859205,-1.2608997228145882,-0.7572732176568232,-0.06783322405230455,0.49903122468620237,0.8287197891198236,-1.2720216903983954,0.8377711448127768,1.2563044423430256,4.703844092558361,761.4434542378528,12.318919788847515,-6.56938291476456,76565.20860942846,-0.01196311784408815,-1.7976487968784833,-42.120271159655886,-355.2061136888265,-279.43397119361066,-91.68863872594414,259.5327499108869,366.38747028799,-497.09165919203747,377.18784570768827,538.9667211044975,0.09446082464241189,344783.48496937833,639.3156230543309,3.7347569586173637,0.26272747686555253,-1.0934511402152545,0.003022844835003557,636.4127770471242,637.689813216624,639.1073928642653,640.8703126321602,642.858312923983,636.1969778635712,643.0144025929744,3.1804994155362465,4.006752737994019,817683.6756281564,0.004267936804694639,0,C
-0.10253244694072901,0.507808568459785,-0.15152005954060258,-1.3155011622665935,-6.950062184144108,-1.2608997228145882,-0.7572732176568232,-0.06783322405230455,0.5912271083612226,0.8903926051878849,-1.2720216903983954,0.9162563887856011,1.348500326018046,4.773889840193118,796.0813874631904,12.45322248336837,0.16672710621919612,76949.18764732592,-0.00868839914606518,-1.7700700864150984,1663.779646793928,-334.3975305095467,-278.52336639291354,-59.72779310301122,260.2918689233148,375.78480922349746,-497.09165919203747,427.6088597537202,538.8152353162284,0.08990304028305464,344394.4717682131,640.7232320967591,4.711964351498584,0.1974037581148207,-1.218815456433856,0.0033878995613086512,637.5236348191187,638.7512731670104,640.4514332263961,642.6352314369992,644.5002227107033,637.3249797093684,644.6668763680788,3.8839582699888524,3.8674396799380006,819484.7399402058,0.005816741213309429,0,C
-0.003578511164265752,0.6655718738051037,-0.04669043794496781,-1.4325552723403177,-227.97913630601641,-1.2608997228145882,-0.7572732176568232,-0.06783322405230455,0.8633714962076945,1.12015540523489,-1.2720216903983954,1.1326037754028957,1.6206447138645177,4.561621708233801,923.077940543056,12.026043913957741,1.5155621900154308,77936.84420242887,-0.009444474459889052,-1.7143451557369915,184.203401749492,-371.1469104356369,-273.0511280164508,-64.97728719758973,265.1503361625563,384.3872486639482,-524.5275941620275,447.33607731678984,538.2014641790071,0.09097215578049314,343997.33375756245,642.2479463420971,5.478217051554978,0.07621306925480208,-1.2742575342338385,0.0036443232642155553,638.6466385314073,640.1518611776971,642.292298366645,644.3162059451297,646.0916438936896,638.5590658598596,646.2680512599646,4.164344767432567,3.7897996538221848,821434.9505290941,0.0060806799124920865,0,C
0.12768231460338816,0.6868363216118364,-0.4247235962168819,-1.3415623160299406,6.490764914496401,-1.2608997228145882,-0.7572732176568232,0.3508378291161241,0.8858625878783499,1.12015540523489,-1.2720216903983954,1.1326037754028957,1.6431358055351732,4.284797032121853,969.8313012516778,12.562959948507347,2.3498986062654446,77221.3806724944,-0.0009424992122177364,-1.750719290823422,118.25503949257548,-342.39852909158657,-278.59377865028034,-64.97728719758973,260.14185300496985,394.2152095352983,-497.09165919203747,449.6425978256935,538.7356316552502,0.09053327650807552,343753.99296238495,643.822148760922,5.535819415941991,-0.0709523271845961,-1.2663016555393551,0.0036544754108383225,640.0118291494756,641.693321563004,643.8786633561591,645.9026608361858,647.4722123307405,639.8653809898318,647.57601426902,4.20933927318174,3.784370193310995,823448.6365596254,0.006079564542023355,0,C
